cap.shape,cap.color,bruises,stalk.color.above.ring,stalk.color.below.ring,population,Id,poisonous
k,n,False,p,w,v,7094,1
f,g,True,g,g,y,5815,0
k,e,False,p,p,v,3123,1
f,w,True,w,w,v,5566,1
x,g,False,n,b,y,1146,1
f,g,True,w,w,v,5358,1
f,g,False,w,w,a,7838,0
f,g,False,n,b,v,7039,1
x,n,False,w,w,s,2498,0
x,w,False,w,w,s,6628,1
x,w,True,w,w,s,2108,0
f,b,True,w,w,s,715,1
k,b,True,e,e,c,7154,0
x,g,False,w,w,v,4511,1
k,g,False,w,w,n,5077,0
x,n,True,w,p,y,1525,0
x,y,True,w,w,n,3340,0
x,w,True,w,w,s,7518,0
x,g,False,w,w,s,2862,0
f,n,True,w,w,y,7271,0
f,n,False,w,p,v,8100,1
f,n,True,p,w,v,6448,0
f,b,True,e,w,c,4848,0
x,g,False,w,w,s,4544,1
f,e,False,p,p,v,7268,1
x,g,False,w,w,n,2453,0
x,y,True,w,w,v,6530,0
x,e,True,p,p,v,7920,0
k,n,False,p,w,v,4693,1
x,y,False,n,n,v,7538,1
b,y,True,w,w,s,7723,0
k,n,False,w,w,v,7843,1
f,b,True,w,w,s,7194,1
x,g,False,p,b,v,1411,1
f,e,True,p,g,y,4512,0
f,y,False,b,p,v,2818,1
x,n,True,g,g,v,5053,0
b,g,False,w,w,n,4358,0
b,w,True,w,w,n,6373,0
f,g,False,p,p,v,4534,1
k,w,False,w,w,n,5259,0
k,e,True,e,w,c,6756,0
x,y,False,p,p,y,3497,1
b,n,False,o,o,v,5450,0
x,n,True,w,w,v,1578,0
k,e,False,w,p,v,4294,1
x,n,False,w,w,v,3727,1
x,g,False,p,b,y,3512,1
x,y,False,n,n,v,2090,1
x,n,True,p,w,v,7037,0
x,g,False,b,n,y,7258,1
k,n,False,p,w,v,8075,1
f,g,False,p,n,v,2364,1
f,u,False,w,w,v,4073,0
x,e,True,w,p,v,3846,0
f,y,False,n,p,v,972,1
f,g,True,p,p,v,3963,0
x,e,True,w,p,v,6818,0
f,n,True,e,w,c,397,0
x,n,True,p,p,y,1643,0
f,w,True,w,w,v,4523,1
f,n,False,o,o,c,5490,0
f,e,False,w,w,v,7673,1
x,w,False,w,w,s,510,0
x,y,True,w,w,n,1773,0
x,g,False,p,p,v,3034,1
x,e,False,w,p,v,790,1
f,n,True,p,p,v,7560,0
f,g,True,w,g,y,7590,0
x,w,True,w,w,v,7611,1
f,n,False,w,w,a,1466,0
x,p,True,w,e,c,4677,0
k,n,False,p,p,v,3774,1
f,y,False,p,p,v,7857,1
x,g,False,w,w,a,7066,0
x,n,False,c,c,c,5466,1
f,e,True,p,w,v,3670,0
f,g,True,w,w,s,1302,1
x,y,True,w,w,v,2681,0
x,n,False,p,p,v,7912,1
f,e,True,g,p,v,7845,0
x,e,True,g,p,v,1520,0
x,g,False,n,p,y,6525,1
f,n,True,w,w,v,753,0
f,g,True,g,w,y,7911,0
x,e,True,g,w,y,3385,0
x,g,False,w,w,s,1093,0
x,n,True,w,g,v,506,0
f,w,False,w,w,a,385,0
f,w,False,w,w,a,2291,0
k,g,False,w,w,s,2935,0
x,n,False,w,w,s,1875,0
f,n,True,g,p,v,7741,0
x,g,False,b,b,y,61,1
x,w,False,w,w,n,2058,0
f,n,False,p,p,v,2377,1
f,n,False,w,w,s,6133,0
b,w,True,w,w,s,7563,0
x,e,True,g,w,v,5684,0
f,g,True,w,w,v,2475,1
k,n,False,p,p,v,6849,1
f,n,False,w,w,v,6744,1
x,g,False,w,w,a,435,0
k,e,False,p,p,v,7218,1
f,e,False,p,w,v,5009,1
x,n,False,w,w,v,4328,1
f,g,False,n,b,v,6349,1
f,g,True,w,w,v,2738,1
f,n,True,g,p,y,5991,0
x,n,True,w,w,v,733,1
k,e,False,p,p,v,7183,1
x,y,True,w,w,y,7745,0
x,e,False,p,w,v,2479,1
x,g,False,w,w,n,2306,0
x,c,False,w,n,v,3142,0
x,n,False,p,w,v,3140,1
x,n,False,w,w,a,1005,0
f,n,True,p,g,v,515,0
x,y,False,p,p,v,4151,1
f,w,True,w,w,s,4802,1
x,y,False,p,p,y,6234,1
x,e,False,p,p,v,4451,1
f,e,True,g,g,y,7629,0
f,n,False,p,w,v,5400,1
x,g,False,n,b,y,2195,1
f,e,False,w,w,v,5202,1
f,w,True,w,w,v,6838,1
x,n,False,w,w,v,611,1
f,y,False,p,b,v,168,1
f,n,True,w,w,s,5557,1
f,b,True,w,w,c,4888,0
x,w,True,w,w,s,93,1
b,y,True,w,w,s,7097,0
f,n,False,w,p,v,2141,1
f,g,True,g,p,y,4279,0
x,n,False,p,p,v,3539,1
x,n,False,w,w,a,2743,0
f,n,True,g,p,v,1177,0
f,w,True,w,w,v,2246,1
x,n,True,w,w,s,7918,1
f,y,False,p,n,y,6996,1
k,n,False,w,n,v,7486,0
x,e,False,p,p,v,1899,1
x,n,False,p,p,v,7189,1
x,g,False,p,n,v,6896,1
k,n,False,w,p,v,454,1
f,n,False,p,p,v,4455,1
f,n,False,w,w,a,2179,0
f,b,True,w,w,c,5808,0
b,y,True,w,w,s,149,0
f,n,True,w,w,s,1986,1
x,n,False,w,n,v,893,0
k,n,False,w,w,v,6282,1
x,y,True,w,w,s,8070,0
k,p,True,e,w,c,3617,0
x,g,False,w,w,s,937,0
k,e,True,w,w,c,2486,0
f,w,True,w,w,s,27,1
f,e,True,g,g,y,4153,0
b,y,True,w,w,n,3364,0
x,n,True,p,w,v,500,0
x,w,True,w,w,s,1577,0
x,n,True,w,w,v,5919,0
f,g,False,w,w,s,7040,0
x,e,True,w,g,y,3998,0
x,e,True,w,p,v,3050,0
x,g,False,n,b,v,1042,1
f,n,False,o,o,v,3444,0
x,n,False,w,w,v,690,1
x,w,False,w,w,s,7810,0
x,g,False,b,n,v,6897,1
x,n,False,w,w,a,4192,0
b,w,True,w,w,s,2367,0
x,g,False,w,w,n,3886,0
x,y,True,w,w,n,7131,0
k,n,False,w,w,v,1810,1
b,w,True,w,w,n,3086,0
f,g,True,w,p,y,5439,0
f,e,True,w,w,v,556,0
b,g,False,w,w,n,6967,0
k,e,False,p,w,v,4001,1
x,n,True,w,w,y,1114,0
x,n,True,p,w,v,48,0
k,n,False,p,p,v,5551,1
x,w,False,w,w,v,6999,1
x,e,False,w,w,v,3579,1
x,w,False,w,w,n,1389,0
x,y,False,b,n,v,3878,1
x,w,False,w,w,s,4424,0
f,e,False,p,p,v,6208,1
b,w,True,w,w,n,2142,0
f,e,False,w,p,v,5116,1
x,g,True,w,w,v,862,1
f,n,True,w,w,y,2682,0
b,y,True,w,w,s,179,0
k,e,False,p,p,v,2382,1
x,e,True,w,w,y,1099,0
k,n,True,e,w,c,1303,0
f,n,False,o,o,c,1327,0
f,n,False,p,p,v,1069,1
x,e,False,w,w,v,315,1
f,e,True,g,g,y,6922,0
x,n,False,w,w,a,7928,0
x,p,False,w,w,v,4103,1
x,g,True,g,p,y,1367,0
x,y,False,p,p,y,980,1
x,w,False,w,w,v,4620,1
x,e,True,g,w,v,4391,0
b,b,True,w,w,v,1738,1
x,y,True,w,w,s,5059,0
k,n,False,p,w,v,4644,1
k,n,False,o,o,c,624,0
f,n,False,p,w,v,858,1
x,n,False,w,w,s,2685,0
x,n,True,p,g,v,3688,0
f,y,False,p,p,v,2346,1
f,n,False,w,w,a,5574,0
f,e,False,p,w,v,3941,1
x,y,False,p,n,v,6561,1
f,e,False,p,w,v,7956,1
f,n,True,w,w,s,698,1
f,g,True,g,p,v,1104,0
x,e,False,p,w,v,1585,1
f,n,False,w,w,a,2979,0
x,w,True,w,w,v,2662,1
b,g,False,w,w,s,3199,0
f,e,True,w,g,y,1481,0
x,e,False,p,w,v,3013,1
f,p,True,w,w,v,1403,1
f,n,True,w,w,v,4669,1
f,n,False,w,p,v,6657,1
f,b,True,w,w,v,289,1
f,n,True,w,g,v,4819,0
x,g,False,b,p,v,5447,1
k,n,False,p,p,v,6555,1
x,g,True,w,w,v,3268,1
k,n,False,w,p,v,2140,1
x,w,True,w,w,n,1246,0
f,w,True,w,w,v,1463,1
k,e,False,p,p,v,5889,1
x,e,True,w,w,v,6680,0
f,e,True,w,g,v,2784,0
f,e,False,p,w,v,100,1
k,g,False,w,w,n,5727,0
x,w,False,w,w,s,116,0
f,g,True,p,g,y,5918,0
x,n,False,w,w,a,3459,0
x,y,False,p,p,v,7796,1
f,g,True,g,w,v,6249,0
x,w,False,w,w,v,1699,1
x,y,False,p,n,y,7608,1
f,g,True,p,p,y,7324,0
x,w,True,w,w,v,1097,1
x,n,False,w,p,v,6106,1
x,n,True,g,p,v,6159,0
f,n,False,p,p,v,546,1
f,w,True,w,w,s,550,1
f,y,False,p,b,v,458,1
f,y,True,w,w,s,354,0
f,w,False,w,w,a,1575,0
f,g,False,w,w,s,6143,0
f,n,True,w,w,s,4555,0
f,e,False,w,p,v,7654,1
b,w,True,w,w,v,1394,1
f,y,False,b,n,v,2169,1
x,g,False,w,w,s,1689,0
f,n,True,w,p,v,3336,0
k,e,False,p,w,v,924,1
f,g,True,w,w,y,910,0
x,n,True,w,w,v,4255,1
x,n,False,p,w,v,6458,1
x,e,True,p,g,v,1909,0
f,g,False,p,n,y,1361,1
f,e,True,w,w,c,5512,0
f,g,False,n,n,v,3467,1
x,g,True,g,w,y,2865,0
f,y,True,w,w,s,6168,0
f,n,False,p,w,v,2288,1
f,e,False,p,w,v,4361,1
f,g,False,p,b,y,1240,1
f,n,False,c,c,c,7815,1
x,g,False,p,n,v,795,1
k,e,False,w,p,v,4028,1
x,y,True,w,w,n,4265,0
x,e,True,g,p,y,5352,0
k,n,False,o,o,v,4831,0
x,n,True,w,w,v,6346,0
x,e,False,w,p,v,1343,1
x,w,True,w,w,n,4636,0
f,e,True,p,p,v,2855,0
f,w,False,w,w,a,1449,0
x,n,False,p,p,v,4551,1
x,y,False,n,b,v,3009,1
x,y,False,n,n,y,5904,1
k,n,False,o,o,v,7700,0
f,b,True,w,w,v,74,1
k,n,False,w,w,v,4948,1
f,w,True,w,w,s,2070,1
x,n,True,p,w,y,7175,0
f,n,True,w,e,c,3971,0
x,e,True,w,p,v,349,0
f,n,True,w,p,y,6041,0
x,w,True,w,w,s,456,1
f,n,True,p,p,v,5416,0
x,g,False,w,w,n,7663,0
k,w,False,w,w,s,7081,0
f,g,True,p,p,v,2991,0
x,g,False,w,w,s,1681,0
f,n,False,p,w,v,1455,1
x,n,False,p,w,v,3221,1
x,g,False,b,n,y,493,1
x,y,False,p,b,y,3572,1
b,y,True,w,w,n,4847,0
f,y,False,b,p,v,4378,1
x,w,True,w,w,s,5685,1
x,g,True,w,w,v,76,1
x,y,True,w,w,s,7788,0
x,n,False,w,w,v,940,1
x,w,True,w,w,v,4565,1
x,g,False,w,w,v,7116,0
x,y,True,w,w,n,2553,0
f,n,True,p,g,v,7677,0
b,w,True,w,w,s,6060,0
x,g,False,n,b,v,7669,1
f,e,True,e,e,c,6741,0
f,c,False,c,c,c,5751,1
x,g,False,p,n,y,184,1
f,e,False,w,p,v,3435,1
k,e,False,p,w,v,7650,1
x,g,True,g,w,v,3644,0
x,y,False,p,n,v,4450,1
x,y,False,b,b,y,6417,1
x,n,True,g,w,v,36,0
x,y,False,b,p,v,3312,1
f,e,False,p,w,v,6354,1
x,w,True,w,w,s,5656,1
k,n,False,p,p,v,6859,1
f,n,False,o,o,v,6096,0
x,g,False,w,w,a,6065,0
x,y,False,b,n,v,939,1
x,n,True,w,w,s,5728,1
b,w,True,w,w,n,3176,0
x,y,False,p,p,y,2938,1
f,g,True,g,g,y,1435,0
f,n,False,w,w,s,6198,0
x,y,False,b,b,v,1907,1
x,g,False,b,b,y,6474,1
b,y,True,w,w,s,5613,0
f,y,False,p,b,y,758,1
f,g,False,b,b,y,6562,1
f,n,False,w,p,v,6590,1
f,n,True,p,g,v,1569,0
f,g,True,w,w,v,7370,1
f,n,True,g,g,v,4609,0
f,e,True,p,w,y,5122,0
k,n,False,w,w,v,4154,1
x,n,True,w,w,s,4491,1
x,n,False,w,w,s,4326,0
f,n,True,w,w,v,2780,1
f,n,True,g,g,v,1971,0
b,w,True,w,w,n,7555,0
k,e,False,w,p,v,6440,1
x,w,False,w,w,s,7378,1
f,g,False,p,b,y,102,1
k,e,False,w,w,v,4730,1
x,g,True,p,g,y,3227,0
b,y,True,w,w,n,2359,0
b,w,True,w,w,s,7593,0
x,g,False,p,p,y,92,1
f,n,True,w,w,v,1751,1
x,w,True,w,w,n,356,0
x,w,True,w,w,v,7103,0
f,g,True,g,p,y,6447,0
x,g,False,p,b,y,933,1
f,r,False,w,w,y,4744,0
k,e,False,w,p,v,5741,1
f,g,False,n,b,v,6344,1
f,n,False,w,w,v,3153,0
f,n,True,w,g,y,4543,0
x,w,True,w,w,n,6497,0
f,e,True,g,g,y,4709,0
f,g,False,p,p,v,4810,1
f,y,False,n,p,v,7999,1
x,y,False,b,p,y,4017,1
x,g,False,b,b,y,7501,1
x,g,False,w,w,v,192,1
f,n,False,p,w,v,2923,1
x,y,False,p,b,v,7057,1
k,n,False,o,o,c,3781,0
x,w,True,w,w,s,7491,0
x,n,False,w,w,v,5838,1
f,y,False,b,p,y,5660,1
k,e,False,p,p,v,2416,1
x,n,True,w,w,s,5428,0
x,y,False,n,n,v,1192,1
f,n,False,w,n,v,5365,0
x,p,False,w,w,s,4402,1
b,y,True,w,w,s,5419,0
f,n,False,w,w,a,2310,0
x,w,False,w,w,s,3400,0
b,p,True,w,w,v,2633,1
k,e,False,w,w,v,2826,1
k,b,True,e,e,c,7618,0
x,n,False,w,p,v,5166,1
f,g,False,n,b,v,412,1
f,n,True,w,w,s,6905,1
x,n,True,w,w,y,4333,0
f,g,False,b,n,v,7245,1
f,w,True,w,w,s,7674,1
f,e,True,g,w,y,7046,0
x,n,True,g,p,y,4963,0
x,n,True,w,w,s,5403,0
x,w,False,w,w,s,4312,1
f,w,True,w,w,s,7313,1
x,g,True,p,g,y,8107,0
b,y,True,w,w,s,4716,0
f,e,True,p,p,y,7420,0
x,g,False,b,n,v,7362,1
k,n,False,p,w,v,8113,1
f,y,False,b,n,v,425,1
f,e,True,p,p,y,6431,0
k,n,False,p,p,v,5775,1
f,y,False,b,b,v,6532,1
x,p,False,w,w,s,7558,1
f,g,False,w,w,s,6031,0
f,n,False,w,w,y,687,0
x,w,False,w,w,a,4267,0
x,e,True,g,p,v,413,0
f,y,True,w,w,v,4068,0
x,y,True,w,w,v,6232,0
k,e,False,p,w,v,2261,1
f,y,True,w,w,y,306,0
f,e,True,g,p,y,5992,0
f,w,True,w,w,v,4034,1
x,n,True,w,w,s,6635,1
f,w,True,w,w,s,3894,1
f,n,True,w,w,s,5692,1
f,n,True,p,g,v,2672,0
x,y,True,w,w,v,1974,0
x,g,False,b,b,y,4992,1
b,y,True,w,w,s,1078,0
x,n,True,w,w,v,3551,1
f,b,True,w,w,s,3608,1
x,w,True,w,w,s,3381,0
x,g,True,w,w,s,3719,1
x,w,True,w,w,s,2710,0
x,g,True,w,w,s,6369,1
k,n,False,w,p,v,4803,1
x,e,False,p,w,v,6952,1
x,p,False,w,w,v,6218,1
f,e,False,p,w,v,5733,1
f,n,False,w,w,s,7780,0
f,e,True,g,p,y,6939,0
f,y,False,n,n,y,8120,1
f,n,True,p,p,y,1148,0
k,p,True,w,w,c,4163,0
b,w,True,w,w,s,4150,0
f,g,True,p,g,y,2854,0
f,e,True,w,g,v,1797,0
k,n,False,w,w,v,4053,1
x,w,True,w,w,v,476,1
k,e,False,w,w,v,8,1
f,g,True,p,g,y,6851,0
x,g,False,b,p,v,2783,1
f,y,False,b,b,v,2107,1
f,y,False,p,p,v,2600,1
x,y,False,p,n,v,1647,1
f,n,True,w,w,v,6485,0
f,n,True,g,g,y,6322,0
b,y,True,w,w,s,7043,0
f,n,True,w,w,s,424,1
b,w,True,w,w,n,2218,0
x,w,True,w,w,n,6584,0
f,e,True,w,g,y,5307,0
b,y,True,w,w,n,2085,0
x,n,True,p,p,y,8088,0
k,n,False,p,w,v,4735,1
f,n,False,w,w,a,3492,0
x,w,True,w,w,v,5735,0
f,n,False,p,w,v,6919,1
k,p,True,e,e,c,1960,0
x,e,False,w,p,v,5521,1
x,n,True,p,p,y,461,0
x,b,True,e,e,c,8108,0
b,y,True,w,w,s,3906,0
x,g,False,b,p,y,4189,1
x,y,False,n,b,v,407,1
b,w,True,w,w,n,7283,0
k,n,False,p,p,v,7732,1
x,w,True,w,w,s,4574,1
x,e,True,g,p,y,967,0
f,n,True,p,g,v,1479,0
x,w,False,w,w,s,1952,0
f,n,False,o,o,c,3887,0
x,w,True,w,w,v,5664,1
x,n,False,p,w,v,2266,1
x,p,True,w,w,c,708,0
f,e,True,g,g,v,1724,0
x,e,True,w,w,v,6105,0
x,y,True,w,w,s,180,0
k,n,False,o,o,c,370,0
f,n,False,o,o,v,2165,0
k,e,False,w,p,v,2422,1
k,g,False,w,w,n,6915,0
f,g,True,p,g,v,8047,0
x,w,False,w,w,s,1607,1
x,n,True,g,g,v,1567,0
x,y,True,w,w,n,6567,0
x,e,True,g,p,y,717,0
x,g,True,p,g,v,750,0
x,n,True,w,g,v,3204,0
k,n,False,p,p,v,5513,1
f,e,False,p,w,v,4616,1
x,e,False,p,p,v,6509,1
x,r,False,w,w,v,6834,0
k,g,False,w,w,n,2495,0
x,n,False,w,w,v,246,1
x,w,False,w,w,v,4055,1
x,n,True,w,w,s,6797,1
x,w,False,w,w,a,6879,0
f,e,True,p,g,y,2369,0
f,y,False,p,b,v,3477,1
s,g,False,w,w,v,6703,0
x,e,False,w,p,v,3853,1
f,e,False,p,w,v,7185,1
f,w,True,w,w,v,3452,1
f,n,False,w,w,v,7628,0
x,y,True,w,w,n,7464,0
k,e,False,w,w,v,5043,1
x,n,True,g,w,v,8016,0
x,g,True,g,g,v,3371,0
x,y,True,w,w,s,6767,0
x,n,False,w,w,a,5511,0
x,y,False,n,p,y,133,1
x,n,False,w,w,a,4566,0
x,w,False,w,w,a,7979,0
x,n,False,w,n,v,6697,0
f,y,False,n,b,v,606,1
x,e,True,p,g,y,1530,0
x,n,True,e,e,c,5146,0
f,e,True,w,p,y,2437,0
f,n,False,w,w,a,1319,0
x,n,False,p,w,v,157,1
f,g,True,w,p,v,1798,0
f,y,False,p,p,v,5252,1
x,w,True,w,w,s,5292,0
x,n,False,p,p,v,791,1
x,p,False,w,w,s,2229,1
k,n,False,w,p,v,336,1
f,g,False,w,w,s,7135,0
f,w,False,w,w,a,5972,0
f,n,False,w,w,v,659,1
f,b,True,w,w,s,1872,1
f,e,False,p,p,v,7525,1
x,e,False,w,w,v,2368,1
f,y,False,p,b,y,401,1
x,g,False,b,p,y,5402,1
f,p,True,w,w,v,1450,1
f,g,False,w,w,s,1325,0
k,n,False,w,p,v,5563,1
k,e,False,p,w,v,3976,1
f,w,False,w,w,a,1786,0
x,e,True,e,e,c,3424,0
f,e,True,g,p,v,3936,0
f,e,False,w,p,v,5073,1
x,w,False,w,w,s,1145,0
f,e,False,p,p,v,1265,1
x,w,False,w,w,v,4258,1
f,n,True,g,w,v,6163,0
x,w,False,w,w,n,3280,0
x,e,True,w,g,y,4216,0
b,n,False,o,o,c,860,0
f,n,False,w,p,v,823,1
k,e,False,w,w,v,3928,1
f,n,True,w,w,y,2061,0
x,g,False,n,p,y,3215,1
b,w,True,w,w,n,4748,0
f,y,False,b,p,v,675,1
x,w,True,w,w,n,2128,0
x,w,True,w,w,s,4738,0
k,e,False,w,p,v,6371,1
x,n,True,w,w,s,4639,0
f,y,True,w,w,s,6076,0
f,n,True,w,p,v,7383,0
x,n,False,p,w,v,1993,1
x,g,False,n,p,y,5635,1
f,e,False,w,w,v,6222,1
x,g,True,g,g,v,6504,0
f,g,False,w,w,a,7898,0
f,g,False,n,n,v,140,1
x,e,False,w,w,v,4714,1
x,n,False,w,w,a,7107,0
k,n,False,w,w,v,6110,1
b,w,True,w,w,n,7760,0
f,e,False,p,w,v,660,1
x,g,True,w,w,v,2173,1
f,n,True,w,g,y,7554,0
x,n,True,p,g,v,1037,0
f,g,False,p,p,v,7163,1
x,w,True,w,w,n,7426,0
x,g,True,g,p,y,3214,0
f,g,False,p,p,v,2825,1
f,e,True,p,g,v,3755,0
x,g,False,b,p,y,3294,1
x,e,False,w,w,v,5328,1
x,y,False,p,b,y,3269,1
x,g,False,n,b,v,5601,1
x,n,False,w,w,v,5643,1
x,w,True,w,w,n,990,0
x,g,False,w,w,s,2977,0
f,n,False,w,w,s,4612,0
f,n,False,o,o,c,7795,0
f,n,False,w,w,v,2701,1
k,n,False,c,c,c,2671,1
x,y,False,p,b,y,1811,1
f,g,False,w,w,s,322,0
x,n,False,w,w,a,6486,0
x,w,True,w,w,s,4956,0
k,n,False,w,w,v,4147,1
f,n,True,g,g,y,4291,0
f,g,True,w,w,y,4275,0
f,g,True,g,w,v,7619,0
k,e,False,p,w,v,3830,1
f,n,True,g,w,v,2375,0
k,e,False,p,p,v,6370,1
x,n,False,w,p,v,1602,1
x,n,False,w,w,s,2648,0
f,g,False,n,n,v,508,1
x,n,False,p,p,v,2849,1
x,n,True,p,p,v,5845,0
x,w,False,w,w,a,6828,0
x,w,True,w,w,s,5954,0
x,w,False,w,w,s,1744,0
f,n,False,p,p,v,7305,1
x,g,True,g,p,v,7312,0
f,g,True,w,w,v,3476,1
x,g,True,p,g,v,7687,0
f,w,True,w,w,s,5770,1
k,n,False,p,p,v,4668,1
f,e,True,p,g,y,5747,0
b,w,True,w,w,s,1119,0
b,y,True,w,w,n,8037,0
f,e,False,w,w,v,1399,1
x,e,True,g,g,v,6971,0
k,e,True,e,w,c,5104,0
x,y,False,n,n,v,4197,1
x,g,True,p,g,y,1827,0
k,n,False,o,o,c,944,0
x,e,False,p,p,v,2764,1
f,y,False,b,p,v,492,1
x,w,False,w,w,s,37,0
x,e,False,w,w,v,1002,1
x,g,False,b,p,y,3930,1
x,y,False,p,b,v,645,1
f,g,False,n,b,v,1596,1
x,y,False,n,p,v,3188,1
f,e,True,g,p,v,4997,0
x,e,False,w,p,v,360,1
f,g,True,g,w,v,2307,0
x,g,False,p,b,v,4400,1
f,p,True,e,e,c,4521,0
k,e,False,w,w,v,2767,1
x,g,True,p,p,v,1626,0
x,y,True,w,w,s,5638,0
f,g,False,w,w,a,1254,0
x,n,True,p,p,v,6911,0
x,y,True,w,w,s,7016,0
x,n,False,w,p,v,8056,1
x,g,True,g,p,y,7222,0
k,e,False,p,w,v,1413,1
x,y,True,w,w,s,1011,0
x,n,False,o,o,v,4985,0
s,g,False,w,w,v,432,0
b,w,False,w,w,n,6483,0
f,g,False,n,p,y,1865,1
x,y,True,w,w,s,6080,0
x,b,True,w,w,v,2866,1
k,n,True,e,e,c,6030,0
x,b,True,w,w,v,1519,1
x,y,False,p,b,v,4356,1
b,y,False,w,n,v,1483,1
f,w,False,w,w,a,3048,0
x,w,True,w,w,n,5726,0
f,y,False,b,b,y,3577,1
x,n,False,p,p,v,5875,1
f,n,True,g,p,v,5462,0
x,e,True,w,g,v,5527,0
f,g,True,w,p,v,1553,0
f,n,False,w,p,v,1391,1
x,g,True,p,p,y,3054,0
x,y,False,p,b,y,5509,1
x,g,False,n,p,y,6352,1
x,n,False,p,p,v,4724,1
k,e,False,p,p,v,5922,1
b,w,False,w,w,s,3021,0
f,y,False,p,p,y,6381,1
f,g,True,w,p,y,5000,0
f,g,False,b,p,v,1336,1
f,n,False,w,p,v,4979,1
f,e,False,p,w,v,6445,1
f,n,True,g,g,v,6419,0
x,n,False,w,w,a,3607,0
x,g,False,n,p,y,4083,1
x,e,False,p,w,v,4419,1
k,n,False,w,p,v,10,1
f,y,False,p,p,y,5800,1
f,g,False,w,w,a,3751,0
x,g,False,w,w,v,3479,1
f,g,False,b,p,y,4238,1
f,e,True,w,g,y,3027,0
x,n,False,p,w,v,826,1
f,y,False,p,b,v,311,1
x,e,False,p,p,v,2492,1
x,y,False,p,p,v,5507,1
f,g,False,b,b,v,7002,1
k,e,False,p,p,v,7323,1
f,g,False,n,b,y,6206,1
f,n,True,w,w,s,4658,0
f,e,False,p,p,v,373,1
